Customer ID,Date,Type,Utilization %,Credit Limit
CUST-13484D7D,2026-05-15,Payment,16.6,10400
CUST-13484D7D,2026-06-02,Purchase,22.8,10400
CUST-13484D7D,2026-06-16,Payment,13.9,10400
CUST-13484D7D,2026-06-25,Limit Increase,13.9,11700
CUST-13484D7D,2026-06-27,Purchase,12.3,11700
CUST-13484D7D,2026-07-13,Payment,10.0,11700
CUST-13556AC6,2026-03-10,Account Opened,18.5,7200
CUST-13556AC6,2026-04-14,Purchase,15.0,7200
CUST-13556AC6,2026-04-24,Payment,10.0,7200
CUST-13556AC6,2026-05-13,Purchase,15.6,7200
CUST-13556AC6,2026-05-31,Payment,10.0,7200
CUST-13556AC6,2026-06-13,Purchase,10.0,7200
CUST-13556AC6,2026-06-23,Payment,10.0,7200
CUST-135B4348,2025-05-21,Account Opened,43.0,3900
CUST-135B4348,2025-06-20,Limit Increase,43.0,4800
CUST-135B4348,2025-06-23,Purchase,34.6,4800
CUST-135B4348,2025-07-06,Payment,12.0,4800
CUST-135B4348,2025-07-24,Purchase,19.5,4800
CUST-135B4348,2025-08-04,Payment,12.0,4800
CUST-135B4348,2025-08-20,Purchase,18.2,4800
CUST-135B4348,2025-09-01,Payment,12.0,4800
CUST-135B4348,2025-09-18,Limit Increase,12.0,6200
CUST-135B4348,2025-09-25,Purchase,14.6,6200
CUST-135B4348,2025-10-05,Payment,12.0,6200
CUST-135B4348,2025-10-18,Limit Increase,12.0,8300
CUST-135B4348,2025-10-22,Purchase,18.6,8300
CUST-135B4348,2025-11-10,Payment,12.0,8300
CUST-135B4348,2025-11-21,Purchase,12.0,8300
CUST-135B4348,2025-12-01,Payment,12.0,8300
CUST-135B4348,2025-12-24,Purchase,20.9,8300
CUST-135B4348,2026-01-02,Payment,12.0,8300
CUST-135B4348,2026-01-21,Purchase,15.9,8300
CUST-135B4348,2026-02-08,Payment,12.0,8300
CUST-135B4348,2026-02-17,Purchase,19.6,8300
CUST-135B4348,2026-03-01,Payment,12.0,8300
CUST-135B4348,2026-03-19,Purchase,19.9,8300
CUST-135B4348,2026-04-05,Payment,12.0,8300
CUST-135B4348,2026-04-10,Large Purchase,47.2,8300
CUST-135B4348,2026-04-29,Account Closed,47.2,8300
CUST-136198FF,2025-07-26,Account Opened,39.0,500
CUST-136198FF,2025-08-25,Limit Increase,39.0,1300
CUST-136198FF,2025-09-01,Purchase,36.9,1300
CUST-136198FF,2025-09-15,Payment,24.1,1300
CUST-136198FF,2025-09-25,Purchase,17.9,1300
CUST-136198FF,2025-10-17,Payment,10.0,1300
CUST-136198FF,2025-10-29,Purchase,10.0,1300
CUST-136198FF,2025-11-07,Payment,10.0,1300
CUST-136198FF,2025-11-26,Purchase,10.0,1300
CUST-136198FF,2025-12-08,Payment,10.0,1300
CUST-136198FF,2025-12-25,Purchase,10.0,1300
CUST-136198FF,2026-01-12,Payment,10.0,1300
CUST-136198FF,2026-01-29,Purchase,10.0,1300
CUST-136198FF,2026-02-14,Payment,10.0,1300
CUST-136198FF,2026-02-21,Limit Increase,10.0,1800
CUST-136198FF,2026-02-27,Purchase,20.5,1800
CUST-136198FF,2026-03-05,Payment,10.0,1800
CUST-136198FF,2026-03-30,Purchase,10.0,1800
CUST-136198FF,2026-04-04,Payment,10.0,1800
CUST-136198FF,2026-04-23,Purchase,10.5,1800
CUST-136198FF,2026-05-05,Payment,10.0,1800
CUST-136198FF,2026-05-22,Limit Increase,10.0,3400
CUST-136198FF,2026-05-28,Purchase,10.0,3400
CUST-136198FF,2026-06-09,Payment,10.0,3400
CUST-136198FF,2026-06-21,Purchase,41.6,3400
CUST-136198FF,2026-06-22,Purchase,14.2,3400
CUST-136198FF,2026-06-24,Purchase,66.2,3400
CUST-136198FF,2026-06-25,Purchase,75.1,3400
CUST-136198FF,2026-07-03,Payment,10.0,3400
CUST-136EE1C1,2025-11-22,Account Opened,15.0,6900
CUST-136EE1C1,2025-12-23,Purchase,12.6,6900
CUST-136EE1C1,2026-01-05,Payment,10.0,6900
CUST-136EE1C1,2026-01-23,Purchase,10.0,6900
CUST-136EE1C1,2026-02-09,Payment,10.0,6900
CUST-136EE1C1,2026-02-25,Purchase,12.2,6900
CUST-136EE1C1,2026-03-09,Payment,10.0,6900
CUST-136EE1C1,2026-03-27,Purchase,10.0,6900
CUST-136EE1C1,2026-04-14,Payment,10.0,6900
CUST-136EE1C1,2026-04-24,Purchase,12.1,6900
CUST-136EE1C1,2026-05-09,Payment,10.0,6900
CUST-136EE1C1,2026-05-22,Purchase,10.0,6900
CUST-136EE1C1,2026-06-09,Payment,10.0,6900
CUST-136EE1C1,2026-06-25,Purchase,10.0,6900
CUST-136EE1C1,2026-07-10,Payment,10.0,6900
CUST-1394CE44,2025-09-30,Account Opened,31.5,5500
CUST-1394CE44,2025-11-02,Purchase,37.4,5500
CUST-1394CE44,2025-11-17,Payment,13.0,5500
CUST-1394CE44,2025-12-06,Purchase,20.9,5500
CUST-1394CE44,2025-12-20,Payment,10.0,5500
CUST-1394CE44,2026-01-03,Purchase,25.4,5500
CUST-1394CE44,2026-01-16,Payment,10.0,5500
CUST-1394CE44,2026-01-29,Purchase,28.2,5500
CUST-1394CE44,2026-02-11,Payment,10.0,5500
CUST-1394CE44,2026-03-02,Purchase,13.9,5500
CUST-1394CE44,2026-03-13,Payment,10.0,5500
CUST-1394CE44,2026-03-30,Purchase,20.1,5500
CUST-1394CE44,2026-04-16,Payment,10.0,5500
CUST-1394CE44,2026-05-01,Purchase,10.2,5500
CUST-1394CE44,2026-05-10,Payment,10.0,5500
CUST-1394CE44,2026-05-30,Purchase,10.0,5500
CUST-1394CE44,2026-06-12,Payment,10.0,5500
CUST-1394CE44,2026-06-27,Limit Increase,10.0,8300
CUST-1394CE44,2026-06-29,Purchase,10.0,8300
CUST-1394CE44,2026-07-19,Payment,10.0,8300
CUST-13BCABDF,2026-05-17,Account Opened,26.5,2300
CUST-13BCABDF,2026-06-23,Purchase,28.8,2300
CUST-13BCABDF,2026-07-05,Payment,14.7,2300
CUST-13C58673,2025-10-15,Account Opened,12.1,6300
CUST-13C58673,2025-11-21,Purchase,15.4,6300
CUST-13C58673,2025-11-26,Payment,10.0,6300
CUST-13C58673,2025-12-20,Purchase,10.0,6300
CUST-13C58673,2025-12-30,Payment,10.0,6300
CUST-13C58673,2026-01-14,Purchase,10.0,6300
CUST-13C58673,2026-02-05,Payment,10.0,6300
CUST-13C58673,2026-02-12,Limit Increase,10.0,8000
CUST-13C58673,2026-02-18,Purchase,15.9,8000
CUST-13C58673,2026-02-25,Payment,10.0,8000
CUST-13C58673,2026-03-21,Purchase,10.0,8000
CUST-13C58673,2026-04-01,Payment,10.0,8000
CUST-13C58673,2026-04-18,Purchase,12.1,8000
CUST-13C58673,2026-05-02,Payment,10.0,8000
CUST-13C58673,2026-05-19,Purchase,25.4,8000
CUST-13C58673,2026-06-05,Payment,10.1,8000
CUST-13C58673,2026-06-15,Purchase,10.0,8000
CUST-13C58673,2026-06-29,Payment,10.0,8000
CUST-13FE7A40,2025-07-24,Account Opened,44.0,2900
CUST-13FE7A40,2025-08-29,Purchase,35.7,2900
CUST-13FE7A40,2025-09-07,Payment,16.6,2900
CUST-13FE7A40,2025-09-22,Limit Increase,16.6,4400
CUST-13FE7A40,2025-09-24,Purchase,25.1,4400
CUST-13FE7A40,2025-10-08,Payment,10.0,4400
CUST-13FE7A40,2025-10-22,Limit Increase,10.0,6900
CUST-13FE7A40,2025-10-28,Purchase,14.3,6900
CUST-13FE7A40,2025-11-05,Payment,10.0,6900
CUST-13FE7A40,2025-11-23,Purchase,10.0,6900
CUST-13FE7A40,2025-12-13,Payment,10.0,6900
CUST-13FE7A40,2025-12-28,Purchase,20.5,6900
CUST-13FE7A40,2026-01-04,Payment,10.0,6900
CUST-13FE7A40,2026-01-26,Purchase,10.0,6900
CUST-13FE7A40,2026-02-03,Payment,10.0,6900
CUST-13FE7A40,2026-02-19,Purchase,61.5,8600
CUST-13FE7A40,2026-02-21,Purchase,71.7,8600
CUST-13FE7A40,2026-02-23,Purchase,10.0,6900
CUST-13FE7A40,2026-03-04,Payment,10.0,6900
CUST-13FE7A40,2026-03-21,Limit Increase,10.0,8600
CUST-13FE7A40,2026-03-24,Purchase,10.0,8600
CUST-13FE7A40,2026-04-12,Payment,10.0,8600
CUST-13FE7A40,2026-04-26,Purchase,10.0,8600
CUST-13FE7A40,2026-05-08,Payment,10.0,8600
CUST-13FE7A40,2026-05-23,Purchase,13.7,8600
CUST-13FE7A40,2026-06-06,Payment,10.0,8600
CUST-13FE7A40,2026-06-23,Purchase,10.0,8600
CUST-13FE7A40,2026-07-01,Payment,10.0,8600
CUST-14146DE1,2025-09-07,Account Opened,18.8,2100
CUST-14146DE1,2025-10-07,Limit Increase,18.8,4000
CUST-14146DE1,2025-10-10,Purchase,21.6,4000
CUST-14146DE1,2025-10-27,Payment,12.0,4000
CUST-14146DE1,2025-11-08,Purchase,23.0,4000
CUST-14146DE1,2025-11-27,Payment,12.0,4000
CUST-14146DE1,2025-12-12,Purchase,13.8,4000
CUST-14146DE1,2025-12-21,Payment,12.0,4000
CUST-14146DE1,2026-01-07,Purchase,12.0,4000
CUST-14146DE1,2026-01-23,Payment,12.0,4000
CUST-14146DE1,2026-02-04,Limit Increase,12.0,4800
CUST-14146DE1,2026-02-07,Purchase,12.0,4800
CUST-14146DE1,2026-02-19,Payment,12.0,4800
CUST-14146DE1,2026-03-12,Purchase,20.2,4800
CUST-14146DE1,2026-03-18,Payment,12.0,4800
CUST-14146DE1,2026-04-10,Purchase,13.3,4800
CUST-14146DE1,2026-04-26,Payment,12.0,4800
CUST-14146DE1,2026-05-05,Limit Increase,12.0,7300
CUST-14146DE1,2026-05-11,Purchase,12.3,7300
CUST-14146DE1,2026-05-13,Large Purchase,72.2,7300
CUST-14146DE1,2026-05-27,Payment,12.0,7300
CUST-14146DE1,2026-05-28,Account Closed,72.2,7300
CUST-1448BD3C,2025-11-02,Account Opened,41.7,1200
CUST-1448BD3C,2025-12-04,Purchase,38.9,1200
CUST-1448BD3C,2025-12-15,Payment,20.3,1200
CUST-1448BD3C,2026-01-01,Limit Increase,20.3,4000
CUST-1448BD3C,2026-01-01,Purchase,52.3,8000
CUST-1448BD3C,2026-01-06,Purchase,30.9,4000
CUST-1448BD3C,2026-01-18,Payment,10.0,4000
CUST-1448BD3C,2026-02-01,Purchase,10.6,4000
CUST-1448BD3C,2026-02-12,Payment,10.0,4000
CUST-1448BD3C,2026-03-05,Purchase,10.0,4000
CUST-1448BD3C,2026-03-22,Payment,10.0,4000
CUST-1448BD3C,2026-04-05,Purchase,10.0,4000
CUST-1448BD3C,2026-04-23,Payment,10.0,4000
CUST-1448BD3C,2026-05-01,Limit Increase,10.0,6700
CUST-1448BD3C,2026-05-07,Purchase,10.0,6700
CUST-1448BD3C,2026-05-14,Payment,10.0,6700
CUST-1448BD3C,2026-06-03,Purchase,10.0,6700
CUST-1448BD3C,2026-06-14,Payment,10.0,6700
CUST-1448BD3C,2026-06-30,Limit Increase,10.0,8000
CUST-1448BD3C,2026-07-07,Purchase,12.4,8000
CUST-1448BD3C,2026-07-22,Payment,10.0,8000
CUST-1495255C,2026-01-25,Account Opened,47.5,5000
CUST-1495255C,2026-02-28,Purchase,39.3,5000
CUST-1495255C,2026-03-18,Payment,23.7,5000
CUST-1495255C,2026-03-28,Purchase,28.7,5000
CUST-1495255C,2026-04-09,Payment,10.0,5000
CUST-1495255C,2026-04-25,Limit Increase,10.0,6900
CUST-1495255C,2026-04-28,Purchase,16.9,6900
CUST-1495255C,2026-05-12,Payment,10.0,6900
CUST-1495255C,2026-05-26,Purchase,10.0,6900
CUST-1495255C,2026-06-06,Payment,10.0,6900
CUST-1495255C,2026-06-30,Purchase,13.9,6900
CUST-1495255C,2026-07-14,Payment,10.0,6900
CUST-14D8405A,2025-10-06,Account Opened,43.2,2500
CUST-14D8405A,2025-11-05,Purchase,77.2,2500
CUST-14D8405A,2025-11-06,Purchase,50.0,2500
CUST-14D8405A,2025-11-06,Purchase,45.4,2500
CUST-14D8405A,2025-11-22,Payment,31.0,2500
CUST-14D8405A,2025-12-10,Purchase,36.8,2500
CUST-14D8405A,2025-12-17,Payment,28.1,2500
CUST-14D8405A,2026-01-10,Purchase,33.3,2500
CUST-14D8405A,2026-01-25,Payment,15.6,2500
CUST-14D8405A,2026-02-06,Purchase,18.2,2500
CUST-14D8405A,2026-02-22,Payment,10.0,2500
CUST-14D8405A,2026-03-12,Purchase,10.0,2500
CUST-14D8405A,2026-03-27,Payment,10.0,2500
CUST-14D8405A,2026-04-11,Purchase,10.0,2500
CUST-14D8405A,2026-04-27,Payment,10.0,2500
CUST-14D8405A,2026-05-05,Purchase,12.7,2500
CUST-14D8405A,2026-05-23,Payment,10.0,2500
CUST-14D8405A,2026-06-09,Purchase,10.0,2500
CUST-14D8405A,2026-06-18,Payment,10.0,2500
CUST-14DAFFFB,2025-07-29,Account Opened,35.0,5700
CUST-14DAFFFB,2025-09-03,Purchase,35.7,5700
CUST-14DAFFFB,2025-09-11,Payment,25.5,5700
CUST-14DAFFFB,2025-09-30,Purchase,11.8,5700
CUST-14DAFFFB,2025-10-13,Payment,10.0,5700
CUST-14DAFFFB,2025-10-27,Limit Increase,10.0,8300
CUST-14DAFFFB,2025-10-29,Purchase,15.8,8300
CUST-14DAFFFB,2025-11-11,Payment,10.0,8300
CUST-14DAFFFB,2025-12-01,Purchase,13.7,8300
CUST-14DAFFFB,2025-12-10,Payment,10.0,8300
CUST-14DAFFFB,2026-01-02,Purchase,19.7,8300
CUST-14DAFFFB,2026-01-18,Payment,10.0,8300
CUST-14DAFFFB,2026-01-27,Purchase,14.9,8300
CUST-14DAFFFB,2026-02-16,Payment,10.0,8300
CUST-14DAFFFB,2026-02-27,Purchase,10.0,8300
CUST-14DAFFFB,2026-03-18,Payment,10.0,8300
CUST-14DAFFFB,2026-03-30,Purchase,16.8,8300
CUST-14DAFFFB,2026-04-09,Payment,10.0,8300
CUST-14DAFFFB,2026-04-25,Limit Increase,10.0,9900
CUST-14DAFFFB,2026-04-26,Purchase,19.8,9900
CUST-14DAFFFB,2026-05-12,Payment,10.0,9900
CUST-14DAFFFB,2026-05-25,Limit Increase,10.0,12800
CUST-14DAFFFB,2026-05-29,Purchase,10.0,12800
CUST-14DAFFFB,2026-06-15,Payment,10.0,12800
CUST-14DAFFFB,2026-06-28,Purchase,36.1,12800
CUST-14DAFFFB,2026-07-13,Payment,11.4,12800
CUST-1585E4CE,2025-06-14,Account Opened,31.7,6300
CUST-1585E4CE,2025-07-16,Purchase,34.0,6300
CUST-1585E4CE,2025-07-29,Payment,14.3,6300
CUST-1585E4CE,2025-08-14,Purchase,13.6,6300
CUST-1585E4CE,2025-08-30,Payment,10.0,6300
CUST-1585E4CE,2025-09-13,Purchase,27.0,6300
CUST-1585E4CE,2025-10-02,Payment,10.0,6300
CUST-1585E4CE,2025-10-12,Limit Increase,10.0,8400
CUST-1585E4CE,2025-10-15,Purchase,14.2,8400
CUST-1585E4CE,2025-10-30,Payment,10.0,8400
CUST-1585E4CE,2025-11-17,Purchase,10.0,8400
CUST-1585E4CE,2025-11-24,Payment,10.0,8400
CUST-1585E4CE,2025-12-11,Limit Increase,10.0,9500
CUST-1585E4CE,2025-12-17,Purchase,10.0,9500
CUST-1585E4CE,2025-12-30,Payment,10.0,9500
CUST-1585E4CE,2026-01-17,Purchase,17.1,9500
CUST-1585E4CE,2026-02-02,Payment,10.0,9500
CUST-1585E4CE,2026-02-12,Purchase,10.0,9500
CUST-1585E4CE,2026-02-27,Payment,10.0,9500
CUST-1585E4CE,2026-03-18,Purchase,10.0,9500
CUST-1585E4CE,2026-04-02,Payment,10.0,9500
CUST-1585E4CE,2026-04-10,Limit Increase,10.0,10300
CUST-1585E4CE,2026-04-16,Purchase,10.0,10300
CUST-1585E4CE,2026-04-22,Payment,10.0,10300
CUST-1585E4CE,2026-05-10,Limit Increase,10.0,12700
CUST-1585E4CE,2026-05-14,Purchase,10.0,12700
CUST-1585E4CE,2026-05-30,Payment,10.0,12700
CUST-1585E4CE,2026-06-10,Purchase,10.0,12700
CUST-1585E4CE,2026-06-25,Payment,10.0,12700
CUST-15B1C8DA,2026-06-07,Account Opened,24.2,3300
CUST-161DCBE3,2025-07-31,Account Opened,39.8,4300
CUST-161DCBE3,2025-09-06,Purchase,30.8,4300
CUST-161DCBE3,2025-09-20,Payment,21.3,4300
CUST-161DCBE3,2025-10-01,Purchase,31.9,4300
CUST-161DCBE3,2025-10-19,Payment,13.0,4300
CUST-161DCBE3,2025-11-01,Purchase,17.8,4300
CUST-161DCBE3,2025-11-17,Payment,10.0,4300
CUST-161DCBE3,2025-12-04,Purchase,10.0,4300
CUST-161DCBE3,2025-12-18,Payment,10.0,4300
CUST-161DCBE3,2025-12-28,Limit Increase,10.0,4800
CUST-161DCBE3,2026-01-02,Purchase,17.8,4800
CUST-161DCBE3,2026-01-11,Payment,10.0,4800
CUST-161DCBE3,2026-02-01,Purchase,10.0,4800
CUST-161DCBE3,2026-02-11,Payment,10.0,4800
CUST-161DCBE3,2026-03-02,Purchase,12.1,4800
CUST-161DCBE3,2026-03-17,Payment,10.0,4800
CUST-161DCBE3,2026-04-02,Purchase,16.4,4800
CUST-161DCBE3,2026-04-10,Payment,10.0,4800
CUST-161DCBE3,2026-05-02,Purchase,10.0,4800
CUST-161DCBE3,2026-05-17,Payment,10.0,4800
CUST-161DCBE3,2026-05-28,Purchase,10.0,4800
CUST-161DCBE3,2026-06-19,Payment,10.0,4800
CUST-161DCBE3,2026-06-26,Limit Increase,10.0,5700
CUST-161DCBE3,2026-07-01,Purchase,18.0,5700
CUST-161DCBE3,2026-07-18,Payment,10.0,5700
CUST-1626B7D5,2026-03-25,Account Opened,44.1,7500
CUST-1626B7D5,2026-04-25,Purchase,45.3,7500
CUST-1626B7D5,2026-05-17,Payment,26.2,7500
CUST-1626B7D5,2026-05-24,Limit Increase,26.2,8300
CUST-1626B7D5,2026-05-30,Purchase,19.7,8300
CUST-1626B7D5,2026-06-11,Payment,10.0,8300
CUST-1626B7D5,2026-06-23,Limit Increase,10.0,10600
CUST-1626B7D5,2026-06-30,Purchase,16.4,10600
CUST-1626B7D5,2026-07-10,Payment,10.0,10600
CUST-162B0BC9,2025-06-07,Account Opened,19.7,4900
CUST-162B0BC9,2025-07-10,Purchase,16.4,4900
CUST-162B0BC9,2025-07-22,Payment,10.0,4900
CUST-162B0BC9,2025-08-06,Limit Increase,10.0,7400
CUST-162B0BC9,2025-08-11,Purchase,10.0,7400
CUST-162B0BC9,2025-08-22,Payment,10.0,7400
CUST-162B0BC9,2025-09-12,Purchase,10.0,7400
CUST-162B0BC9,2025-09-25,Payment,10.0,7400
CUST-162B0BC9,2025-10-06,Purchase,10.0,7400
CUST-162B0BC9,2025-10-20,Payment,10.0,7400
CUST-162B0BC9,2025-11-09,Purchase,15.5,7400
CUST-162B0BC9,2025-11-24,Payment,10.0,7400
CUST-162B0BC9,2025-12-07,Purchase,10.9,7400
CUST-162B0BC9,2025-12-22,Payment,10.0,7400
CUST-162B0BC9,2026-01-07,Purchase,10.0,7400
CUST-162B0BC9,2026-01-16,Payment,10.0,7400
CUST-162B0BC9,2026-02-07,Purchase,12.5,7400
CUST-162B0BC9,2026-02-18,Payment,10.0,7400
CUST-162B0BC9,2026-03-09,Purchase,10.0,7400
CUST-162B0BC9,2026-03-17,Payment,10.0,7400
CUST-162B0BC9,2026-04-03,Limit Increase,10.0,10300
CUST-162B0BC9,2026-04-09,Purchase,10.0,10300
CUST-162B0BC9,2026-04-22,Payment,10.0,10300
CUST-162B0BC9,2026-05-06,Purchase,10.0,10300
CUST-162B0BC9,2026-05-17,Payment,10.0,10300
CUST-162B0BC9,2026-06-02,Limit Increase,10.0,12400
CUST-162B0BC9,2026-06-03,Purchase,24.0,12400
CUST-162B0BC9,2026-06-18,Payment,10.0,12400
CUST-164B04A9,2026-04-30,Account Opened,15.6,2700
CUST-164B04A9,2026-06-01,Purchase,15.3,2700
CUST-164B04A9,2026-06-14,Payment,10.0,2700
CUST-164B04A9,2026-07-04,Purchase,16.7,2700
CUST-164B04A9,2026-07-16,Payment,10.0,2700
CUST-165389CA,2025-07-04,Account Opened,13.4,1100
CUST-165389CA,2025-08-04,Purchase,10.0,1100
CUST-165389CA,2025-08-26,Payment,10.0,1100
CUST-165389CA,2025-09-06,Purchase,10.0,1100
CUST-165389CA,2025-09-18,Payment,10.0,1100
CUST-165389CA,2025-10-03,Purchase,18.6,1100
CUST-165389CA,2025-10-21,Payment,10.0,1100
CUST-165389CA,2025-11-03,Purchase,10.0,1100
CUST-165389CA,2025-11-15,Payment,10.0,1100
CUST-165389CA,2025-12-06,Purchase,10.0,1100
CUST-165389CA,2025-12-19,Payment,10.0,1100
CUST-165389CA,2026-01-02,Purchase,10.0,1100
CUST-165389CA,2026-01-22,Payment,10.0,1100
CUST-165389CA,2026-02-01,Purchase,10.0,1100
CUST-165389CA,2026-02-21,Payment,10.0,1100
CUST-165389CA,2026-03-04,Purchase,10.0,1100
CUST-165389CA,2026-03-14,Payment,10.0,1100
CUST-165389CA,2026-04-03,Purchase,13.1,1100
CUST-165389CA,2026-04-17,Payment,10.0,1100
CUST-165389CA,2026-05-01,Purchase,10.0,1100
CUST-165389CA,2026-05-21,Payment,10.0,1100
CUST-165389CA,2026-06-01,Purchase,20.4,1100
CUST-165389CA,2026-06-12,Payment,10.0,1100
CUST-165389CA,2026-07-02,Purchase,10.0,1100
CUST-165389CA,2026-07-15,Payment,10.0,1100
CUST-168738ED,2025-01-23,Account Opened,16.1,4700
CUST-168738ED,2025-02-24,Purchase,19.8,4700
CUST-168738ED,2025-03-17,Payment,11.6,4700
CUST-168738ED,2025-03-26,Purchase,10.0,4700
CUST-168738ED,2025-04-09,Payment,10.0,4700
CUST-168738ED,2025-04-26,Purchase,10.0,4700
CUST-168738ED,2025-05-11,Payment,10.0,4700
CUST-168738ED,2025-05-24,Purchase,10.0,4700
CUST-168738ED,2025-06-13,Payment,10.0,4700
CUST-168738ED,2025-06-29,Purchase,14.7,4700
CUST-168738ED,2025-07-09,Payment,10.0,4700
CUST-168738ED,2025-07-24,Purchase,10.0,4700
CUST-168738ED,2025-08-06,Payment,10.0,4700
CUST-168738ED,2025-08-21,Limit Increase,10.0,6700
CUST-168738ED,2025-08-27,Purchase,22.7,6700
CUST-168738ED,2025-09-03,Payment,10.0,6700
CUST-168738ED,2025-09-20,Limit Increase,10.0,9700
CUST-168738ED,2025-09-27,Purchase,26.6,9700
CUST-168738ED,2025-10-02,Payment,10.0,9700
CUST-168738ED,2025-10-26,Purchase,15.3,9700
CUST-168738ED,2025-11-11,Payment,10.0,9700
CUST-168738ED,2025-11-21,Purchase,10.0,9700
CUST-168738ED,2025-12-07,Payment,10.0,9700
CUST-168738ED,2025-12-23,Purchase,18.2,9700
CUST-168738ED,2025-12-31,Payment,10.0,9700
CUST-168738ED,2026-01-24,Purchase,10.0,9700
CUST-168738ED,2026-02-07,Payment,10.0,9700
CUST-168738ED,2026-02-24,Purchase,10.0,9700
CUST-168738ED,2026-03-11,Payment,10.0,9700
CUST-168738ED,2026-03-22,Purchase,26.0,9700
CUST-168738ED,2026-04-07,Payment,10.0,9700
CUST-168738ED,2026-04-21,Purchase,10.0,9700
CUST-168738ED,2026-05-04,Payment,10.0,9700
CUST-168738ED,2026-05-22,Purchase,10.0,9700
CUST-168738ED,2026-06-06,Payment,10.0,9700
CUST-168738ED,2026-06-21,Purchase,10.4,9700
CUST-168738ED,2026-07-07,Payment,10.0,9700
CUST-16966538,2025-10-29,Account Opened,19.3,4800
CUST-16966538,2025-11-30,Purchase,27.8,4800
CUST-16966538,2025-12-11,Payment,17.9,4800
CUST-16966538,2025-12-31,Purchase,25.8,4800
CUST-16966538,2026-01-17,Payment,10.8,4800
CUST-16966538,2026-02-03,Purchase,10.0,4800
CUST-16966538,2026-02-08,Payment,10.0,4800
CUST-16966538,2026-02-26,Limit Increase,10.0,6500
CUST-16966538,2026-02-28,Purchase,10.0,6500
CUST-16966538,2026-03-21,Payment,10.0,6500
CUST-16966538,2026-03-31,Purchase,23.0,6500
CUST-16966538,2026-04-09,Payment,10.0,6500
CUST-16966538,2026-05-01,Purchase,10.0,6500
CUST-16966538,2026-05-12,Payment,10.0,6500
CUST-16966538,2026-06-01,Purchase,10.0,6500
CUST-16966538,2026-06-11,Payment,10.0,6500
CUST-16966538,2026-07-02,Purchase,10.0,6500
CUST-16966538,2026-07-15,Payment,10.0,6500
CUST-169CF0D6,2025-10-18,Account Opened,32.8,4000
CUST-169CF0D6,2025-11-18,Purchase,31.7,4000
CUST-169CF0D6,2025-12-07,Payment,10.0,4000
CUST-169CF0D6,2025-12-17,Limit Increase,10.0,4600
CUST-169CF0D6,2025-12-20,Purchase,16.8,4600
CUST-169CF0D6,2026-01-05,Payment,10.0,4600
CUST-169CF0D6,2026-01-18,Purchase,13.1,4600
CUST-169CF0D6,2026-01-31,Payment,10.0,4600
CUST-169CF0D6,2026-02-21,Purchase,23.8,4600
CUST-169CF0D6,2026-03-07,Payment,10.4,4600
CUST-169CF0D6,2026-03-20,Purchase,28.6,4600
CUST-169CF0D6,2026-03-31,Payment,12.0,4600
CUST-169CF0D6,2026-04-22,Purchase,10.0,4600
CUST-169CF0D6,2026-04-28,Payment,10.0,4600
CUST-169CF0D6,2026-05-18,Purchase,13.2,4600
CUST-169CF0D6,2026-06-04,Payment,10.0,4600
CUST-169CF0D6,2026-06-22,Purchase,19.4,4600
CUST-169CF0D6,2026-07-05,Payment,10.0,4600
CUST-16A3E182,2025-12-25,Account Opened,31.1,7700
CUST-16A3E182,2026-01-30,Purchase,46.3,7700
CUST-16A3E182,2026-02-07,Payment,35.3,7700
CUST-16A3E182,2026-02-23,Limit Increase,35.3,10500
CUST-16A3E182,2026-02-25,Purchase,27.7,10500
CUST-16A3E182,2026-03-10,Payment,12.4,10500
CUST-16A3E182,2026-03-27,Purchase,10.0,10500
CUST-16A3E182,2026-04-16,Payment,10.0,10500
CUST-16A3E182,2026-04-24,Limit Increase,10.0,11800
CUST-16A3E182,2026-04-25,Purchase,10.1,11800
CUST-16A3E182,2026-05-16,Payment,10.0,11800
CUST-16A3E182,2026-05-27,Purchase,10.0,11800
CUST-16A3E182,2026-06-11,Payment,10.0,11800
CUST-16A3E182,2026-06-29,Purchase,14.2,11800
CUST-16A3E182,2026-07-16,Payment,10.0,11800
CUST-16AAD117,2025-04-02,Account Opened,21.6,3400
CUST-16AAD117,2025-05-08,Purchase,19.2,3400
CUST-16AAD117,2025-05-18,Payment,10.0,3400
CUST-16AAD117,2025-06-06,Purchase,14.2,3400
CUST-16AAD117,2025-06-24,Payment,10.0,3400
CUST-16AAD117,2025-07-06,Purchase,10.0,3400
CUST-16AAD117,2025-07-20,Payment,10.0,3400
CUST-16AAD117,2025-08-05,Purchase,10.0,3400
CUST-16AAD117,2025-08-12,Payment,10.0,3400
CUST-16AAD117,2025-09-01,Purchase,15.1,3400
CUST-16AAD117,2025-09-17,Payment,10.0,3400
CUST-16AAD117,2025-09-29,Limit Increase,10.0,5500
CUST-16AAD117,2025-10-03,Purchase,10.0,5500
CUST-16AAD117,2025-10-22,Payment,10.0,5500
CUST-16AAD117,2025-10-30,Purchase,14.2,5500
CUST-16AAD117,2025-11-10,Payment,10.0,5500
CUST-16AAD117,2025-12-04,Purchase,22.8,5500
CUST-16AAD117,2025-12-19,Payment,10.0,5500
CUST-16AAD117,2026-01-04,Purchase,10.6,5500
CUST-16AAD117,2026-01-17,Payment,10.0,5500
CUST-16AAD117,2026-01-29,Purchase,10.0,5500
