customer_id,total_event_count,purchase_count,payment_count,limit_increase_count,distinct_event_dates,event_span_days,events_per_30_days,max_events_single_day,max_events_7d,min_days_between_events,mean_days_between_events,mean_utilization_pct,max_utilization_pct,utilization_range,max_credit_limit
27268b80-9d48-6f03-d074-bdd8c9384157,18,8,8,1,18,252,2.142857142857143,1,2,2,14.823529411764707,0.137,0.361,0.261,9300
2729a54a-5f95-0615-384b-f98a8408d60c,27,12,12,2,27,380,2.1315789473684212,1,2,1,14.615384615384615,0.18159259259259258,0.482,0.382,8000
273a0bff-33c6-4ab8-2278-a714441417d7,22,9,9,3,22,282,2.3404255319148937,1,2,1,13.428571428571429,0.12963636363636366,0.359,0.259,7900
273c0a98-ef96-be16-e460-581e5da1b299,18,8,8,1,18,259,2.0849420849420848,1,2,3,15.235294117647058,0.13061111111111112,0.257,0.157,4500
2746b16e-3d89-0c50-d37a-416f3312ed93,6,2,2,1,6,78,2.307692307692308,1,1,7,15.6,0.1905,0.326,0.226,3600
274dfe66-0fb4-d875-c287-8ffe3b0b0656,15,7,7,0,15,231,1.9480519480519478,1,2,6,16.5,0.13260000000000005,0.349,0.24899999999999997,1200
275af45e-5979-cb44-4f09-607a325635b0,20,9,9,1,20,289,2.0761245674740487,1,2,4,15.210526315789474,0.12475000000000003,0.271,0.171,8300
276ca074-9de3-dc09-1ad1-ee4c478105f6,33,16,13,3,33,411,2.408759124087591,1,4,1,12.84375,0.17406060606060605,0.827,0.727,7300
276e93a5-60c6-d349-7d6d-afbb18056c01,16,7,7,1,16,222,2.1621621621621623,1,2,5,14.8,0.16312500000000002,0.421,0.32099999999999995,3200
2771c4c0-80c5-4fe7-bfbe-3c16f5d53653,1,0,0,0,1,1,30.0,1,1,1,1.0,0.128,0.128,0.0,3500
27751029-1a8d-5198-7166-a39fa2627fa8,9,4,4,0,9,139,1.9424460431654675,1,1,9,17.375,0.30600000000000005,0.46,0.24600000000000002,2700
27928a9a-46ed-0cbe-7103-8b7026690dae,6,3,1,1,5,47,3.829787234042553,2,4,0,9.4,0.317,0.725,0.625,8200
2793cbbd-2f40-2c3b-b6ef-cfad69585cbc,27,14,10,2,27,314,2.579617834394904,1,4,1,12.076923076923077,0.20237037037037034,0.979,0.879,10200
279c5149-25fe-c8dd-131c-fb4708d5d8c7,9,4,4,0,9,138,1.9565217391304348,1,1,8,17.25,0.2542222222222222,0.479,0.379,6900
279e9971-91eb-2601-d9cc-a3f3a1bfbe83,31,13,13,4,31,403,2.307692307692308,1,2,1,13.433333333333334,0.14138709677419353,0.32,0.22,12800
27a1114f-b593-ccfb-d711-607f3a908528,30,14,12,3,30,376,2.393617021276596,1,3,1,12.96551724137931,0.17013333333333325,0.568,0.46799999999999997,5000
27a1f452-0b70-ca22-3c1c-230ad631cc9e,4,2,1,0,4,51,2.3529411764705883,1,2,4,17.0,0.48125,0.683,0.42900000000000005,4400
27ad00c2-2711-f5e4-8e5e-fcd2010d10af,33,15,15,2,33,468,2.1153846153846154,1,2,3,14.625,0.1424242424242424,0.437,0.33699999999999997,11900
27b4578f-e1a9-445f-f468-472b634f6150,1,0,0,0,1,1,30.0,1,1,1,1.0,0.29,0.29,0.0,1100
27b81462-676e-025b-4093-0819ce6f0099,18,8,8,1,18,255,2.1176470588235294,1,2,1,15.0,0.1147777777777778,0.246,0.146,8700
27b8d9c9-8c6a-111a-0d6c-3fbc12198a75,21,11,7,2,20,233,2.703862660944206,2,5,0,11.65,0.26080952380952377,0.658,0.558,5200
27bb66ad-cc4c-b133-4d47-527b6f7ca467,7,3,3,0,7,104,2.019230769230769,1,1,8,17.333333333333332,0.25628571428571434,0.419,0.31899999999999995,1500
27c1fde7-d3b7-9bae-8082-7936539c7a02,18,9,7,1,18,229,2.3580786026200875,1,3,1,13.470588235294118,0.22111111111111115,0.603,0.503,7000
27c35af1-1c36-e435-bc96-2be1b13a8a94,30,14,14,1,30,442,2.0361990950226243,1,2,6,15.241379310344827,0.12663333333333335,0.384,0.28400000000000003,7400
27c7f3f4-7e7b-5167-b5ff-ff8139f65d8b,32,14,14,3,32,440,2.1818181818181817,1,2,3,14.193548387096774,0.11256250000000001,0.255,0.155,7100
27df2861-5af6-e9c8-1f20-7ef61dbfdc0e,5,2,2,0,5,78,1.923076923076923,1,1,11,19.5,0.2028,0.351,0.251,6400
27e7679a-17e9-26ca-8402-c30ba000a530,1,0,0,0,1,1,30.0,1,1,1,1.0,0.254,0.254,0.0,600
27eb6499-a503-5854-e1ae-1ffd147b8c2d,31,14,14,2,31,436,2.13302752293578,1,2,1,14.533333333333333,0.13851612903225805,0.37,0.27,7800
27ef8a9b-a01a-6a9b-feaa-a00922bfd8de,41,17,17,6,41,527,2.333965844402277,1,2,1,13.175,0.13670731707317074,0.414,0.31399999999999995,19600
280c89f2-ccd1-f86f-ea5c-0b5fe1da9481,25,10,10,1,25,341,2.1994134897360706,1,2,4,14.208333333333334,0.26828,0.943,0.823,8000
280cf9bc-a037-70bf-6658-e4499e88f869,19,10,7,1,19,230,2.4782608695652173,1,4,1,12.777777777777779,0.311578947368421,0.978,0.878,3700
2815f36a-58d1-2722-9b56-d4e19d22200e,10,6,2,1,9,72,4.166666666666667,2,5,0,8.0,0.4412,0.891,0.783,9700
282051e8-15e7-9030-195f-06cbc220d36d,15,7,6,1,15,196,2.295918367346939,1,2,4,14.0,0.1866666666666667,0.484,0.384,7200
2822a84e-d6f2-7fa0-c2b7-6c54b90c5e63,26,11,11,3,26,351,2.2222222222222223,1,2,1,14.04,0.12450000000000003,0.26,0.16,5500
2826af19-50ae-29e7-89f8-661d31a29819,10,4,4,1,10,137,2.18978102189781,1,2,2,15.222222222222221,0.1086,0.164,0.064,3500
2827655d-a8f8-7cbd-d44e-d735afdb750a,20,9,9,1,20,282,2.127659574468085,1,2,2,14.842105263157896,0.17355,0.486,0.386,3200
2828e958-ae86-93be-6937-695bf36b1231,10,5,4,0,10,138,2.1739130434782608,1,2,6,15.333333333333334,0.18190000000000003,0.881,0.781,7800
282e1d9c-3ed7-7bc8-efac-4cd24e962690,17,5,5,2,16,187,2.7272727272727275,2,3,0,11.6875,0.29923529411764704,0.879,0.759,11600
2830379b-c94d-a0d8-007d-3b1692fd0802,25,13,9,2,23,285,2.631578947368421,2,5,0,11.875,0.25592000000000004,0.973,0.873,10800
2834efbe-656a-f788-b358-b84bde4a1a14,5,0,0,0,4,37,4.054054054054054,2,2,0,9.25,0.556,0.624,0.20900000000000002,2100
283a5426-7ac9-120c-bed3-e3c36b783c34,28,11,11,5,28,344,2.4418604651162794,1,2,2,12.74074074074074,0.18203571428571427,0.5,0.4,12200
284961fa-e98e-6f9b-e4f0-bcbd7607c760,16,9,6,0,16,203,2.3645320197044337,1,3,1,13.533333333333333,0.2846875,0.943,0.843,5700
284d5e87-6b8d-4b54-024c-230363836c91,4,2,1,0,4,42,2.8571428571428568,1,2,1,14.0,0.34275000000000005,0.87,0.77,4000
2858459d-a762-d12f-03b1-3c8fb13d59f6,25,12,11,1,25,352,2.1306818181818183,1,2,1,14.666666666666666,0.21092,0.979,0.879,5400
28589db4-beec-fbf1-8986-feb9967b0e14,20,8,8,3,20,258,2.3255813953488373,1,2,3,13.578947368421053,0.12505000000000002,0.259,0.159,15300
285bb362-c90b-5ec5-670f-d33d39950f61,23,10,10,2,23,312,2.2115384615384617,1,2,1,14.181818181818182,0.14473913043478265,0.33,0.23,7900
2861d208-ff3b-3e33-1177-a3035ea51e22,21,9,9,2,21,286,2.202797202797203,1,2,2,14.3,0.12242857142857146,0.258,0.158,5900
2863ed47-7240-f367-703e-e0437769a1a3,16,8,6,1,16,198,2.4242424242424243,1,3,1,13.2,0.255125,0.72,0.62,5200
2880594f-a982-b4da-fb44-1d0f35878822,5,2,2,0,5,80,1.875,1,1,13,20.0,0.27180000000000004,0.378,0.278,7200
28880948-9089-eaff-f8b6-65b6b847545c,16,7,6,2,15,193,2.4870466321243523,2,3,0,12.866666666666667,0.170375,0.669,0.5690000000000001,5100
288f0822-2000-dc9a-a9c2-2c4016f0a3ce,7,3,3,0,7,106,1.9811320754716981,1,2,6,17.666666666666668,0.12085714285714286,0.17,0.07,3000
2893b7b6-cfc6-1d8b-d0dd-5a1b48ca00ad,10,4,4,1,10,132,2.272727272727273,1,1,7,14.666666666666666,0.14120000000000005,0.3,0.19999999999999998,3800
289bede9-b0a0-0b4e-aaf2-fc2cb7141b42,40,19,17,3,40,532,2.2556390977443606,1,3,2,13.64102564102564,0.153575,0.969,0.869,8300
28a5caee-8896-5b45-8fc8-7773f34a24f8,7,3,3,0,7,107,1.9626168224299063,1,1,13,17.833333333333332,0.1831428571428572,0.412,0.31199999999999994,6700
28aa818b-b7b6-62ef-8a5f-8de5cc266fe7,18,8,8,1,18,259,2.0849420849420848,1,2,2,15.235294117647058,0.18972222222222224,0.5,0.4,5700
28b3aa9d-12c6-2b3a-4bda-c74c24fa22f0,35,15,15,4,35,463,2.267818574514039,1,2,2,13.617647058823529,0.12031428571428567,0.215,0.11499999999999999,9700
28b7bd72-49b7-0791-365c-df014a9e5f6a,13,6,5,1,13,165,2.3636363636363633,1,2,3,13.75,0.1755384615384616,0.554,0.45400000000000007,4400
28bd0f31-2461-afee-6cb6-61b50499c873,9,4,4,0,9,132,2.0454545454545454,1,1,8,16.5,0.1167777777777778,0.156,0.055999999999999994,2200
28d66de5-ddf6-d317-6ce4-65257b4ed2ab,15,7,7,0,15,231,1.9480519480519478,1,1,7,16.5,0.10613333333333337,0.152,0.05199999999999999,5200
28e9aac8-ca02-99f8-f223-6a01852d09af,26,12,12,1,26,377,2.0689655172413794,1,2,5,15.08,0.1694230769230769,0.499,0.399,4800
29101780-8b9e-ec5e-af92-bb2e667840ed,9,5,3,0,9,106,2.5471698113207544,1,2,1,13.25,0.36588888888888893,0.943,0.843,2100
2913f0b3-aac6-b936-031e-d43fa315cc5e,19,9,9,0,19,284,2.0070422535211265,1,1,10,15.777777777777779,0.19652631578947372,0.487,0.387,1400
291cc8fd-230d-5e31-d069-c9f70014aa92,29,13,13,2,29,410,2.121951219512195,1,2,2,14.642857142857142,0.1462068965517241,0.5,0.4,5500
2920ef93-09f4-fe89-37ac-bd85c49bc8fd,24,10,10,3,24,322,2.236024844720497,1,2,2,14.0,0.16429166666666667,0.485,0.385,12600
29216cb6-9e12-6e46-15a0-34e20eff0cc8,20,8,8,3,20,260,2.307692307692308,1,2,1,13.68421052631579,0.10765000000000002,0.166,0.066,7900
292ede55-71e3-4ab2-ec2b-6352b58e11b1,30,13,13,3,30,409,2.2004889975550124,1,2,1,14.10344827586207,0.11133333333333335,0.198,0.098,7600
2932824f-e638-891b-93de-beeb7acc0b34,1,0,0,0,1,1,30.0,1,1,1,1.0,0.395,0.395,0.0,6700
29340cef-45c2-8808-c7de-69645fb2d0fa,11,5,5,0,11,170,1.9411764705882355,1,1,7,17.0,0.1363636363636364,0.225,0.125,900
29368583-51ef-8985-1f51-910c5c8180df,3,1,1,0,3,52,1.7307692307692308,1,1,16,26.0,0.4003333333333334,0.473,0.13899999999999996,7000
293a3dd0-85b3-a201-77c6-92feebeb0eba,39,17,17,4,39,532,2.199248120300752,1,2,1,14.0,0.11769230769230764,0.21,0.10999999999999999,12600
2944b407-2120-002e-9002-7ab7368982b0,23,10,10,2,23,315,2.1904761904761907,1,2,5,14.318181818181818,0.16578260869565217,0.425,0.32499999999999996,5700
2955bf30-e3cb-c740-0e1c-fe2026fdd19f,37,17,17,2,37,526,2.1102661596958177,1,2,4,14.61111111111111,0.14870270270270264,0.496,0.396,7200
296395bb-d2fe-a458-a12d-66e1e2448cb8,15,7,7,0,15,225,2.0,1,1,7,16.071428571428573,0.13086666666666666,0.292,0.19199999999999998,2100
29648e76-88a3-7985-83a3-0d40521056eb,33,15,15,2,33,462,2.142857142857143,1,2,3,14.4375,0.12021212121212121,0.241,0.141,8800
2977b29e-88e6-46ca-19f5-9afef5880256,35,17,16,1,35,497,2.1126760563380285,1,2,1,14.617647058823529,0.15634285714285712,0.756,0.656,6800
2981ae04-f50e-4444-050d-e867efa6b0bc,30,15,14,0,30,441,2.0408163265306123,1,2,3,15.206896551724139,0.1486333333333333,0.623,0.523,8000
298b68d5-b957-0a0b-3c9d-a604f7e07d8e,14,8,5,0,13,162,2.5925925925925926,2,4,0,12.461538461538462,0.3067857142857143,0.842,0.742,1000
29a0560f-9838-efa5-5ea3-d9a5471eea36,7,3,3,0,7,102,2.058823529411765,1,1,8,17.0,0.15471428571428572,0.276,0.17600000000000002,3100
29a1ca95-3b0e-ae12-399c-c79af861fb85,12,5,5,1,12,169,2.1301775147928996,1,2,2,15.363636363636363,0.14350000000000004,0.343,0.24300000000000002,10600
29a3eb22-5d00-eace-572a-fa4dd29babe0,27,12,10,4,25,318,2.5471698113207544,2,4,0,12.23076923076923,0.15470370370370368,0.956,0.856,11500
29adeb3c-9697-c3dc-a696-33d8a2653e22,14,6,4,3,14,132,3.181818181818182,1,2,2,10.153846153846153,0.2730714285714286,0.859,0.759,10300
29b1f6b3-d6de-f4cf-7fb2-b9c541c03615,17,7,7,2,17,225,2.2666666666666666,1,2,4,14.0625,0.17758823529411769,0.434,0.33399999999999996,4400
29ba2dac-9863-fd55-dc9e-4f8e06725731,29,13,13,2,29,404,2.153465346534653,1,2,2,14.428571428571429,0.15655172413793098,0.484,0.384,8900
29c9cd21-217c-012c-1419-57a06e4091e5,37,16,15,5,37,468,2.371794871794872,1,2,1,13.0,0.1705135135135135,0.853,0.753,15300
29cc74b5-e08b-ca61-6a00-9b4944af7114,28,14,11,2,28,349,2.4068767908309456,1,4,1,12.925925925925926,0.19764285714285718,0.96,0.86,6800
29cfac76-de35-fa0e-b2b6-21c981761c74,25,10,10,4,25,317,2.365930599369085,1,2,4,13.208333333333334,0.12824,0.321,0.221,12800
29da72d0-5b0a-2b48-7919-ef7c74242a3f,29,13,13,2,29,403,2.1588089330024816,1,2,3,14.392857142857142,0.1386896551724138,0.382,0.28200000000000003,4700
29e7630e-9f7b-479d-b043-9c5e23ff05ff,11,5,5,0,11,162,2.0370370370370368,1,1,9,16.2,0.1590909090909091,0.415,0.31499999999999995,7400
29f1cc52-e6af-d4d3-3b8b-1759343d2842,24,11,11,1,24,351,2.0512820512820515,1,2,6,15.26086956521739,0.12608333333333333,0.313,0.213,6400
29f2a19f-8079-af04-5fcf-fe1187b164c8,8,3,3,1,8,105,2.285714285714286,1,2,4,15.0,0.24575000000000002,0.435,0.33499999999999996,3100
2a145058-5cde-fd0a-15bb-97c4bca52d82,10,4,4,1,10,139,2.158273381294964,1,2,1,15.444444444444445,0.16960000000000003,0.307,0.207,8800
2a182346-8b59-4b88-467f-afcccc639c0d,30,15,12,2,30,379,2.37467018469657,1,3,1,13.068965517241379,0.1818999999999999,0.967,0.867,9300
2a1ca483-f741-bdc8-a739-95627d8aa8af,25,12,12,0,25,383,1.9582245430809402,1,1,9,15.958333333333334,0.11884000000000002,0.21,0.10999999999999999,6100
2a1dfa0d-d214-74b0-f357-5129fa63124b,32,14,14,3,32,438,2.191780821917808,1,2,1,14.129032258064516,0.11028125,0.19,0.09,9300
2a1fdd19-d0cd-34cf-15ab-cd20b42c40cc,27,12,12,2,27,375,2.1599999999999997,1,2,3,14.423076923076923,0.17966666666666664,0.5,0.4,11800
2a260be9-08f7-8379-5baa-da42d4a3375f,3,1,1,0,3,44,2.0454545454545454,1,1,13,22.0,0.318,0.396,0.18700000000000003,3100
2a31bfa7-e4b2-5975-bf35-99d4cbfe5f7e,25,13,10,1,24,322,2.3291925465838506,2,4,0,13.416666666666666,0.20544,0.937,0.8370000000000001,4700
2a3386c4-a1bf-bb03-19f5-6ece08388629,21,11,7,2,20,225,2.8000000000000003,2,5,0,11.25,0.23876190476190468,0.744,0.644,9400
2a342749-409b-fa1c-cba4-7a1886c82de7,23,10,10,2,23,320,2.15625,1,2,3,14.545454545454545,0.1726521739130435,0.5,0.4,5900
2a347f78-6ff6-9d89-78b7-9ef52313362e,36,18,16,1,36,493,2.1906693711967544,1,3,1,14.085714285714285,0.15624999999999997,0.953,0.853,9800
2a38ea9c-8075-334d-c5f9-a97ccc32eb7d,11,7,3,0,10,111,2.972972972972973,2,4,0,11.1,0.3758181818181818,0.973,0.873,3100
2a3c7ec7-2cb0-5a68-8668-f506960f2457,24,10,10,3,24,320,2.25,1,2,4,13.91304347826087,0.11616666666666668,0.184,0.08399999999999999,8800
2a3d99dd-3483-6d95-d9ce-aa1aba2802c4,25,11,11,2,25,343,2.186588921282799,1,2,2,14.291666666666666,0.1142,0.274,0.17400000000000002,7200
2a3f60cb-190c-3607-0b42-196854860571,26,12,12,1,26,382,2.0418848167539267,1,2,3,15.28,0.12534615384615386,0.247,0.147,4200
2a47eb98-3035-7972-5764-2c4c2aca25c0,1,0,0,0,1,1,30.0,1,1,1,1.0,0.289,0.289,0.0,5100
2a4daa0d-9554-4231-2433-37aee64b24be,1,0,0,0,1,1,30.0,1,1,1,1.0,0.233,0.233,0.0,7000
2a534821-1235-02fe-983f-a03ff23f76e7,21,9,8,3,21,261,2.413793103448276,1,2,1,13.05,0.19480952380952382,0.637,0.537,6100
2a72e8a9-e3d8-0e56-9269-68f83a549e4d,19,10,7,1,19,229,2.489082969432314,1,4,1,12.722222222222221,0.26947368421052625,0.796,0.6960000000000001,2500
2a7aee0a-14cc-86da-5d6c-fc21e681c075,7,5,1,0,6,43,4.883720930232559,2,5,0,7.166666666666667,0.6215714285714287,0.925,0.68,1000
2a7c8c0a-69dd-a963-c6de-8579c68a070f,29,12,12,2,29,397,2.1914357682619645,1,2,2,14.178571428571429,0.20710344827586208,0.615,0.495,8600
2a7ce4b8-6f38-fe83-6921-12e174f8b5a2,29,11,11,2,29,379,2.2955145118733506,1,2,1,13.535714285714286,0.22103448275862073,0.989,0.869,9800
2a85678f-98f8-87e0-f666-49673238219b,13,7,4,1,13,138,2.8260869565217392,1,4,2,11.5,0.3634615384615384,0.809,0.7090000000000001,7600
2a916e3f-6593-88a2-d677-9dcb8e53bcc1,43,20,17,5,42,525,2.4571428571428573,2,4,0,12.5,0.1517441860465116,0.745,0.645,15500
2a933893-8e7d-9077-2aa5-74c0599e7478,26,12,12,1,26,383,2.0365535248041775,1,2,6,15.32,0.10742307692307693,0.189,0.089,4900
2a972065-afdf-1722-e1b1-3b0312bff71f,29,13,13,2,29,407,2.137592137592138,1,2,3,14.535714285714286,0.146551724137931,0.403,0.30300000000000005,9800
2a9b10fb-12f3-480a-3ca6-75fd5c76b0f9,5,2,2,0,5,72,2.0833333333333335,1,1,7,18.0,0.31520000000000004,0.366,0.129,7700
2a9ecb99-30e8-8914-3371-16fabf22488e,36,17,15,3,35,462,2.3376623376623376,2,3,0,13.2,0.1681111111111111,0.778,0.678,6800
2a9f13c0-c19d-cf50-a173-28f18b785425,12,5,5,1,12,169,2.1301775147928996,1,2,2,15.363636363636363,0.171,0.43,0.32999999999999996,8600
2aa60741-2a1b-b16b-af52-d119d9502d52,30,14,14,1,30,436,2.064220183486239,1,1,7,15.03448275862069,0.11770000000000004,0.299,0.19899999999999998,4000
2ab10b1c-3673-c024-5257-4f2ada01000e,18,8,8,1,18,262,2.0610687022900764,1,2,2,15.411764705882353,0.14933333333333335,0.446,0.346,6300
2ab9f728-d96a-9264-e1f4-dad5c01af5f6,13,6,5,1,13,171,2.280701754385965,1,2,5,14.25,0.1954615384615385,0.615,0.515,2700
2abb9730-b9d6-0cb7-7227-06d58ef8d54a,12,5,5,1,12,169,2.1301775147928996,1,1,7,15.363636363636363,0.12816666666666668,0.205,0.10499999999999998,7400
2abd41f9-f524-096a-317e-f2a1d006749e,3,1,1,0,3,50,1.7999999999999998,1,1,16,25.0,0.37766666666666665,0.472,0.23099999999999998,3200
2abdd9d0-c7cb-1d20-c3b9-186417bcc7b0,1,0,0,0,1,1,30.0,1,1,1,1.0,0.467,0.467,0.0,4500
2abf2b3a-c139-161e-1fcb-a012535ea1aa,14,6,6,1,14,196,2.142857142857143,1,2,1,15.076923076923077,0.1464285714285715,0.361,0.261,3800
2ac841ee-0ad6-abba-f5be-d381603e62fa,6,4,1,0,6,49,3.673469387755102,1,3,1,9.8,0.5315,0.926,0.7120000000000001,1300
2aceff5f-b7a5-9f5d-c032-efc0dfc1b2aa,3,1,1,0,3,50,1.7999999999999998,1,1,18,25.0,0.39766666666666667,0.483,0.13999999999999996,4800
2adebc18-8c33-d17e-9b24-59d0c19fc327,39,17,17,4,39,522,2.241379310344828,1,2,3,13.736842105263158,0.15684615384615377,0.496,0.396,6400
2ae916d2-4cfa-6505-643b-39564e8b628a,33,15,14,3,33,434,2.28110599078341,1,2,1,13.5625,0.14645454545454545,0.431,0.33099999999999996,9400
2ae9b06a-10a0-7189-030e-b3b48d421e8a,14,8,5,0,14,169,2.4852071005917162,1,4,1,13.0,0.3659285714285714,0.972,0.872,6000
2aefcf87-a05a-a90c-6e49-53ee17bcff99,11,6,3,1,9,112,2.946428571428571,2,5,0,11.2,0.279,0.865,0.765,2900
2af0e1b9-e817-3485-af6a-2d70cd5b6e9e,27,12,12,2,27,374,2.1657754010695185,1,2,1,14.384615384615385,0.1475925925925926,0.433,0.33299999999999996,11800
2af524a9-de59-3b72-1d58-b073035e111e,42,18,18,5,42,563,2.2380106571936054,1,2,1,13.731707317073171,0.11449999999999998,0.217,0.11699999999999999,14200
2afaa387-e17e-6334-4b41-94ebb04c5df1,25,10,10,2,24,328,2.2865853658536586,2,2,0,13.666666666666666,0.19424,0.814,0.694,10300
2aff8f44-1e08-b672-fd61-cd73b8fda737,26,12,12,1,26,380,2.0526315789473686,1,2,6,15.2,0.11900000000000001,0.311,0.211,7300
2b00019b-cc88-d342-7225-9523b61ba7a3,8,3,3,1,8,111,2.1621621621621623,1,2,1,15.857142857142858,0.18187499999999998,0.319,0.219,9600
2b0c69f6-72fa-f973-f27d-4be4e27c911a,19,8,7,3,18,230,2.4782608695652173,2,3,0,12.777777777777779,0.13431578947368422,0.487,0.387,12900
2b10a9b7-9649-4d5c-8383-a42876887cb5,5,3,1,0,5,45,3.333333333333333,1,3,1,11.25,0.27959999999999996,0.491,0.391,2600
2b123621-1bdb-2982-69e3-7cdebd3bfb1c,7,3,3,0,7,111,1.8918918918918917,1,1,9,18.5,0.28814285714285715,0.486,0.386,5400
2b14a8a1-519c-f0a6-3178-4e7c5b038ff3,33,13,13,4,33,431,2.296983758700696,1,2,2,13.46875,0.1683939393939394,0.722,0.602,6900
2b14f188-c9f4-8e82-a8cf-8b365d2e173d,1,0,0,0,1,1,30.0,1,1,1,1.0,0.218,0.218,0.0,5600
2b16ab64-73df-23d3-353d-cbc0ada626d7,34,15,15,3,34,471,2.1656050955414012,1,2,3,14.272727272727273,0.14967647058823524,0.46,0.36,9500
2b2fbe66-236a-8758-74f2-ad566b8c7515,25,12,11,1,25,345,2.1739130434782608,1,2,3,14.375,0.20323999999999998,0.779,0.679,4300
2b461750-508b-2f5f-a3ce-f0df10a9c98f,17,7,7,2,17,230,2.217391304347826,1,2,3,14.375,0.1321764705882353,0.304,0.204,6400
2b462139-a68b-967c-d877-7a3c706b449d,28,13,11,3,28,343,2.4489795918367343,1,3,1,12.703703703703704,0.1422857142857143,0.518,0.41800000000000004,12500
2b4f8f16-fb06-f48f-d14a-0cbef342e516,22,10,10,1,22,318,2.0754716981132075,1,2,3,15.142857142857142,0.1355,0.307,0.207,7200
2b527869-ae22-b2ea-166e-e38724c4c957,7,1,1,0,7,63,3.333333333333333,1,3,2,10.5,0.5631428571428571,0.946,0.826,3900
2b55a8de-2aa7-1a2b-afde-cf93e000bc87,5,2,2,0,5,76,1.9736842105263157,1,1,12,19.0,0.2506,0.477,0.377,6100
2b564352-6469-eb2d-f0ca-ed12273a23fb,40,19,17,3,40,528,2.272727272727273,1,3,1,13.538461538461538,0.1553,0.564,0.46399999999999997,6000
2b5dc709-07bd-fb42-e96e-c48d8ea76b4c,38,17,17,3,38,523,2.179732313575526,1,2,5,14.135135135135135,0.13563157894736838,0.417,0.31699999999999995,12800
2b5e0aac-51e9-82b2-7397-f853cd25fd2c,31,14,13,3,31,404,2.301980198019802,1,2,3,13.466666666666667,0.1689677419354838,0.868,0.768,13100
2b628a57-7c58-b93f-d345-1e98b74fe521,11,5,5,0,11,167,1.976047904191617,1,1,8,16.7,0.11745454545454548,0.215,0.11499999999999999,3100
2b7036fb-cdce-b165-ca4f-c1b8d1aba840,12,5,5,1,12,166,2.1686746987951806,1,2,4,15.090909090909092,0.11741666666666671,0.198,0.098,5700
2b726dc0-66d0-d792-9fb4-817f8bfd74ae,35,17,15,2,34,471,2.229299363057325,2,3,0,13.852941176470589,0.14968571428571428,0.911,0.811,5500
2b733995-bed9-4170-f9f6-aa51acf6a85c,45,22,18,4,44,558,2.4193548387096775,2,5,0,12.681818181818182,0.17606666666666662,0.919,0.8190000000000001,13500
2b7c6dc1-e221-16de-587c-9637f700704f,12,5,5,1,12,171,2.1052631578947367,1,2,2,15.545454545454545,0.1373333333333334,0.266,0.166,3300
2b7d912c-167c-7f4f-ee0f-c1aa20c85faf,25,11,11,2,25,353,2.1246458923512748,1,2,2,14.708333333333334,0.13748,0.419,0.31899999999999995,7200
2b84e745-e243-4b27-2109-1d1685ad2a95,24,11,11,1,24,346,2.0809248554913293,1,2,5,15.043478260869565,0.15791666666666668,0.368,0.268,10600
2b86a49b-b819-f3c3-5d1e-1f261f8514b9,9,3,3,2,9,112,2.410714285714286,1,2,4,14.0,0.32122222222222224,0.482,0.273,6800
2ba157b1-1040-dc04-7145-da35cdf6312e,15,7,7,0,15,233,1.9313304721030042,1,1,8,16.642857142857142,0.12506666666666671,0.215,0.11499999999999999,3800
2bac91a7-6ed1-da58-cc79-f03f336ecfcd,11,5,5,0,11,167,1.976047904191617,1,2,6,16.7,0.1863636363636364,0.5,0.4,800
2bb1551b-b0eb-d69d-838b-3674ea5f4d4e,30,15,11,3,29,352,2.5568181818181817,2,4,0,12.137931034482758,0.20363333333333328,0.795,0.6950000000000001,6100
2bb5182d-e32e-2381-4b62-1d745908ee16,18,7,7,3,18,227,2.378854625550661,1,2,2,13.352941176470589,0.11955555555555557,0.21,0.10999999999999999,10100
2bc26450-f0e6-eb29-6ee4-9dad1788daa1,9,4,4,0,9,141,1.9148936170212765,1,1,10,17.625,0.22566666666666668,0.5,0.4,7200
2bc35e98-bf6d-535f-e90b-b74f27fb1564,27,12,11,3,27,346,2.341040462427746,1,2,1,13.307692307692308,0.14214814814814816,0.507,0.40700000000000003,7300
2bc8aecd-6a78-2332-015e-008046a08e44,13,5,5,2,13,163,2.392638036809816,1,2,2,13.583333333333334,0.10946153846153849,0.158,0.057999999999999996,5800
2be47261-a750-7f5e-d059-0646274377a4,20,9,9,1,20,289,2.0761245674740487,1,2,2,15.210526315789474,0.12065000000000001,0.221,0.121,5300
2be7182e-222b-fca3-a5cd-d24dbf48132b,30,14,14,1,30,433,2.0785219399538106,1,2,5,14.931034482758621,0.12233333333333336,0.341,0.24100000000000002,3300
2beba6a8-a484-456d-bbde-54120f9e4c11,27,15,11,0,27,349,2.320916905444126,1,4,1,13.423076923076923,0.21966666666666665,0.832,0.732,3900
2bed8286-b310-2a09-35a1-8612665d42a0,5,2,2,0,5,81,1.8518518518518516,1,1,10,20.25,0.238,0.385,0.28500000000000003,2400
2bedda3e-96f0-e701-61ec-43a54208ec6d,13,6,5,1,13,172,2.2674418604651163,1,2,5,14.333333333333334,0.1784615384615385,0.799,0.6990000000000001,8200
2bf65196-31ce-6cf6-a011-8fb3762bd344,9,4,4,0,9,142,1.9014084507042253,1,1,10,17.75,0.2176666666666667,0.444,0.344,5700
