customer_id,phone_shared_count,email_shared_count,address_shared_count,device_shared_count,network_degree,shared_attribute_count
20412fd5-c8c0-db41-3dec-6d1d749d6f6d,0,0,2,0,2,2
205f18f7-f2f5-52bd-caa5-3198d25030ad,0,0,2,0,2,2
206906c2-a4ac-6228-0593-a762d2442dc1,1,0,0,0,1,1
20800099-53e4-5464-6145-1de4bb8e5889,0,0,2,0,2,2
2087e42d-ac69-cf47-4a5f-714ff7c07eff,0,0,2,0,2,2
208ba25c-fd90-38b4-c93c-955c3705782e,0,0,3,0,3,3
20b6adf9-5315-196f-3162-811c780fb8ed,3,0,3,0,3,6
2102bc28-e819-3551-b190-b4eda912109d,0,0,4,0,4,4
2118149e-85aa-0d16-686b-1dc703b2c4c4,1,0,1,0,1,2
21585ea9-1882-7887-aea1-3a8510c5d8b5,0,0,0,3,3,3
217216c5-db0b-88a6-8b84-0aff37bf9152,0,0,2,0,2,2
2196674b-7f0c-3661-4f07-e86c01a5adfe,1,0,1,0,1,2
219a77a0-286f-81bb-8b3a-c845deb02f90,3,0,3,0,3,6
219af055-0619-3bb3-a22b-65507697731d,1,0,0,0,1,1
21b805d7-ddde-0850-74c4-5498c719012c,0,0,3,0,3,3
21c72e2f-b6fa-9291-849e-a2f4d09fb759,3,0,3,0,3,6
21cf1d93-8687-2063-1d0d-b0d28493863d,0,0,2,0,2,2
21d7a75b-40a1-34b7-e72f-75ebac57fd58,0,0,0,2,2,2
21ddd56b-5ba4-2e40-d527-6f0339b3fbc5,3,0,3,3,3,9
21de80e0-d014-8e11-1eb0-e980ddf79f61,0,0,2,0,2,2
21ebb2cb-ef46-db7b-60e3-b4d6b492296e,1,0,0,0,1,1
22019119-a9f7-308d-15fa-e4530d2ec4b7,0,0,0,1,1,1
2216fc8b-87da-4af0-91df-ca53831f9e12,0,0,3,0,3,3
22283130-2e7b-c153-7fc0-ae48f7ee2a35,0,0,1,0,1,1
22466a09-afd3-b4ee-517d-cf86157b8320,0,2,0,4,4,6
22838cf2-84b2-af21-4285-f5069f2ba7ed,2,0,0,1,2,3
22a89c57-2d80-cd70-025b-0455c0193bde,0,4,0,0,4,4
22b40d55-216e-3bc6-0340-8ed58752c516,0,0,0,7,7,7
22bd2b62-ba15-3a28-7474-6f5dce645265,1,0,1,1,1,3
22c5650c-d278-1a2a-cff0-6ad7e952dc68,1,0,1,0,1,2
22ce4a6c-3a8e-cc2e-e596-cf9d97a11b52,2,0,2,0,2,4
22d2e7f0-6d6b-17f1-4cc3-99e1b0ffb1da,1,0,0,0,1,1
22f9b56e-6a00-d2db-cb35-4b854a52343e,1,0,1,0,1,2
23148c88-1131-8b54-cf1b-ad277b9083d2,0,0,1,0,1,1
23298f18-b863-6d78-5ad5-fd2d0f6d39ce,0,0,1,0,1,1
232ae544-f320-3d43-35c4-afec72233695,0,0,1,0,1,1
233cf8af-b59e-5eaf-98eb-867b4b3cd4b3,1,2,0,1,2,4
23490c6e-1a6c-7a8e-0d4a-12110cfebb0e,0,0,3,0,3,3
236a0849-0ba6-db4e-5e6d-4f15d10be192,1,0,0,2,2,3
2377337f-571e-a3c8-8436-ec246ef4868f,5,0,0,5,6,10
237840ac-27d0-7ebe-cdc8-c4b95b8ab91d,0,0,3,0,3,3
238bcfda-378b-5ddb-1360-9e29cc1ec3e3,0,0,1,0,1,1
239c70fc-7e9b-bc0b-e1db-dbed6e5ea8f0,0,0,3,0,3,3
2426b98d-7374-5e03-1a62-99d25cf392ad,0,0,0,3,3,3
2449e22e-3924-a90c-2066-a8f761531d3b,1,0,1,0,1,2
245f743b-6c5e-c1b9-147b-d275c40b99d3,0,0,1,0,1,1
246b6a86-43f6-a688-5ade-06e6830b14e6,0,0,1,0,1,1
24886deb-ebd8-e95d-5799-a0ed92b3ab85,0,0,3,0,3,3
24944398-dc60-6e75-9279-cc3f1dbe7e6e,0,4,0,0,4,4
2498e53e-e268-209e-13e4-94aa8302b288,1,0,0,0,1,1
24bc0593-bc19-2606-34f6-c786797bbc14,0,0,3,0,3,3
24ccd654-0267-2fbf-4fcb-b79dcb506df4,0,0,2,0,2,2
24d13219-c1f3-23f7-b15e-0b5bc616ad43,0,0,2,0,2,2
24ecdbcc-2092-811a-e261-88643fb53a45,1,0,2,0,2,3
250a3ce5-7d1e-27b4-b147-26a1ef6c029c,1,0,0,0,1,1
250c0e8a-3913-cc55-87d0-4e6924b719fd,1,0,0,0,1,1
2541bc75-ca30-305e-8c07-87ac2d61e7e5,0,0,3,0,3,3
25442993-a911-6008-ffcd-082a8e3f7a58,3,0,0,0,3,3
2553dfe9-6115-1f55-11f6-b98bb12f65ff,0,0,3,0,3,3
255b0d3a-0d41-d2ed-d770-38c332569186,0,4,5,6,6,15
25741c28-443e-ea13-9673-e0886de8298b,0,0,3,0,3,3
257d09a8-3a5a-52ad-f21a-0ecf29494b8c,1,0,0,0,1,1
257f5c7b-c737-ebc7-9fb0-e74f50bc5117,3,0,3,0,3,6
2595c0dd-4319-22d3-9b6b-b3fd631b4a31,0,0,3,0,3,3
25db5697-d3ce-020d-a86b-89df8ba97f11,0,0,3,0,3,3
260cb88a-3825-3132-c835-e23253e3ba80,0,0,1,0,1,1
260dc395-d2be-0d30-6a6f-fbcaf4b563ca,1,3,3,0,4,7
2612f18d-8660-ae99-8ab2-68ff85376abd,0,0,1,0,1,1
2644c4b9-0318-bb25-ffa2-92c86c0a98b4,2,0,2,0,2,4
2661dc78-1b61-c741-5452-939236aadddf,0,0,7,7,8,14
26905648-62c8-af80-0431-088fc2187904,0,0,3,0,3,3
26a899d9-3c6f-5b39-c101-696472ad44e8,0,0,3,0,3,3
26ce4b73-48d4-057c-3349-15175f593411,0,0,2,0,2,2
26cfe22d-8b85-1202-63d1-6423af634e8d,2,0,0,0,2,2
26dcaacf-f9c4-84da-01db-a9783891e35b,0,0,1,0,1,1
26df3441-9de6-ae65-1050-769aa63b2820,0,0,3,0,3,3
26f7b4fa-c92d-e821-dbf1-cb00995aab67,0,0,2,0,2,2
26ffb412-ae7f-afdd-d65b-a6614f8d54a6,1,0,1,0,1,2
27195dbc-3247-cc82-efbd-4d29205dfbc5,0,0,2,0,2,2
27216254-1eb0-2987-9823-513c3bf19255,1,0,1,1,1,3
27268b80-9d48-6f03-d074-bdd8c9384157,1,0,0,0,1,1
273c0a98-ef96-be16-e460-581e5da1b299,0,0,1,0,1,1
2746b16e-3d89-0c50-d37a-416f3312ed93,0,3,5,3,5,11
276ca074-9de3-dc09-1ad1-ee4c478105f6,0,0,3,3,3,6
2793cbbd-2f40-2c3b-b6ef-cfad69585cbc,0,0,2,2,2,4
27ad00c2-2711-f5e4-8e5e-fcd2010d10af,0,0,3,0,3,3
27b4578f-e1a9-445f-f468-472b634f6150,3,0,3,0,3,6
27c7f3f4-7e7b-5167-b5ff-ff8139f65d8b,1,0,0,0,1,1
27df2861-5af6-e9c8-1f20-7ef61dbfdc0e,0,0,2,0,2,2
280c89f2-ccd1-f86f-ea5c-0b5fe1da9481,0,0,4,0,4,4
2828e958-ae86-93be-6937-695bf36b1231,2,0,1,2,3,5
282e1d9c-3ed7-7bc8-efac-4cd24e962690,4,0,0,3,4,7
2830379b-c94d-a0d8-007d-3b1692fd0802,0,0,3,0,3,3
2834efbe-656a-f788-b358-b84bde4a1a14,1,0,2,0,2,3
283a5426-7ac9-120c-bed3-e3c36b783c34,1,0,1,0,1,2
2858459d-a762-d12f-03b1-3c8fb13d59f6,0,0,2,0,2,2
2861d208-ff3b-3e33-1177-a3035ea51e22,3,0,3,0,3,6
2880594f-a982-b4da-fb44-1d0f35878822,3,0,3,0,3,6
288f0822-2000-dc9a-a9c2-2c4016f0a3ce,3,0,3,0,3,6
291cc8fd-230d-5e31-d069-c9f70014aa92,1,0,0,0,1,1
29340cef-45c2-8808-c7de-69645fb2d0fa,1,0,0,0,1,1
2955bf30-e3cb-c740-0e1c-fe2026fdd19f,1,0,0,0,1,1
296395bb-d2fe-a458-a12d-66e1e2448cb8,3,0,3,0,3,6
2977b29e-88e6-46ca-19f5-9afef5880256,0,0,3,0,3,3
29a1ca95-3b0e-ae12-399c-c79af861fb85,3,0,3,0,3,6
29a3eb22-5d00-eace-572a-fa4dd29babe0,0,0,2,0,2,2
29c9cd21-217c-012c-1419-57a06e4091e5,0,0,1,0,1,1
29da72d0-5b0a-2b48-7919-ef7c74242a3f,2,0,2,2,2,6
29f1cc52-e6af-d4d3-3b8b-1759343d2842,2,0,2,0,2,4
2a182346-8b59-4b88-467f-afcccc639c0d,2,0,2,0,2,4
2a1fdd19-d0cd-34cf-15ab-cd20b42c40cc,0,0,1,1,1,2
2a260be9-08f7-8379-5baa-da42d4a3375f,0,0,2,0,2,2
2a31bfa7-e4b2-5975-bf35-99d4cbfe5f7e,0,0,3,0,3,3
2a38ea9c-8075-334d-c5f9-a97ccc32eb7d,0,0,2,0,2,2
2a3f60cb-190c-3607-0b42-196854860571,0,0,2,0,2,2
2a47eb98-3035-7972-5764-2c4c2aca25c0,0,0,2,0,2,2
2a72e8a9-e3d8-0e56-9269-68f83a549e4d,1,0,0,0,1,1
2a7c8c0a-69dd-a963-c6de-8579c68a070f,2,0,0,0,2,2
2a7ce4b8-6f38-fe83-6921-12e174f8b5a2,1,0,0,0,1,1
2a85678f-98f8-87e0-f666-49673238219b,3,0,5,0,5,8
2a933893-8e7d-9077-2aa5-74c0599e7478,3,0,3,0,3,6
2abb9730-b9d6-0cb7-7227-06d58ef8d54a,0,0,1,0,1,1
2abdd9d0-c7cb-1d20-c3b9-186417bcc7b0,3,0,3,0,3,6
2ac841ee-0ad6-abba-f5be-d381603e62fa,2,0,2,0,2,4
2ae916d2-4cfa-6505-643b-39564e8b628a,0,0,2,0,2,2
2ae9b06a-10a0-7189-030e-b3b48d421e8a,0,0,3,0,3,3
2afaa387-e17e-6334-4b41-94ebb04c5df1,6,4,0,0,6,10
2b123621-1bdb-2982-69e3-7cdebd3bfb1c,1,0,0,0,1,1
2b14a8a1-519c-f0a6-3178-4e7c5b038ff3,2,0,0,0,2,2
2b14f188-c9f4-8e82-a8cf-8b365d2e173d,0,1,0,1,1,2
2b4f8f16-fb06-f48f-d14a-0cbef342e516,1,0,0,0,1,1
2b527869-ae22-b2ea-166e-e38724c4c957,0,0,4,5,5,9
2b5e0aac-51e9-82b2-7397-f853cd25fd2c,1,0,0,0,1,1
2b7c6dc1-e221-16de-587c-9637f700704f,3,0,3,1,4,7
2ba157b1-1040-dc04-7145-da35cdf6312e,2,2,1,0,2,5
2bb5182d-e32e-2381-4b62-1d745908ee16,0,0,2,0,2,2
2bc26450-f0e6-eb29-6ee4-9dad1788daa1,2,0,2,0,2,4
2bc8aecd-6a78-2332-015e-008046a08e44,3,0,3,0,3,6
2beba6a8-a484-456d-bbde-54120f9e4c11,0,0,3,0,3,3
2bedda3e-96f0-e701-61ec-43a54208ec6d,0,0,2,0,2,2
2bfd5279-5775-0aa1-02c5-a92a58249358,0,0,3,0,3,3
2c00c21f-b728-4d52-91fe-59ba3725928c,0,0,0,3,3,3
2c0c3847-ff0b-f720-ee35-322019953077,1,0,0,0,1,1
2c4f9d73-288a-5751-94ef-26854dc9420d,0,0,0,3,3,3
2c80195e-4615-28b4-ef24-b8a5d62e7afd,0,0,3,0,3,3
2ca8244f-f0b5-775f-4bd0-c1443731564f,0,0,1,3,4,4
2cb3430a-4583-1599-7a7a-b4ff119aed2c,0,0,2,0,2,2
2cb76b4d-fb7c-48ef-d544-d696dcd8950e,0,0,2,0,2,2
2cc4b629-a347-7d20-cb7a-a7915f55a266,0,0,3,0,3,3
2cd7b0eb-f666-3b1a-7961-e60a7d8d484a,0,0,3,0,3,3
2ce042e0-29c7-142f-8228-e68a502d2e9b,0,0,3,0,3,3
2cf16164-a162-695c-0e70-9644d408444c,1,0,1,1,1,3
2d2b0646-f7ea-8e1f-13c3-9e3803136197,0,0,3,3,3,6
2d2e7390-34c9-6943-01ec-b6c7c489c45c,0,0,2,0,2,2
2d4a8639-158f-6e0c-c19d-1e664730019c,0,0,2,0,2,2
2d519d1b-8893-0f2f-75db-58c786e7c373,1,0,1,0,1,2
2d55221d-761a-1dc1-4b9b-714245f9fdc0,0,0,2,0,2,2
2d74e683-2b1b-c69e-f19a-3a23da0863f5,1,0,0,0,1,1
2da138f1-c8cd-c050-dfa5-328de1d5918e,2,0,2,0,2,4
2e5312c9-a250-5f8b-ed5e-fc126db29698,2,0,2,0,2,4
2e55b9d0-790e-6b47-5a46-4931dd1f6361,0,0,3,3,3,6
2e67d45c-8bc3-e49e-4f74-4e1318670463,0,1,0,0,1,1
2e78b5a6-bdd6-7ecd-04ff-8b8bff74502e,1,0,1,0,2,2
2e85b687-5c21-c619-6e23-d1b585e7d837,0,0,4,1,5,5
2ed7bdde-ca41-13ea-7319-854bbee8a583,3,0,3,0,3,6
2ee058a5-f098-0961-246d-ba699b635b84,1,0,0,0,1,1
2ee51bc9-1d0a-ce63-6ef7-681e253be320,0,0,1,0,1,1
2ee8ae82-f1e7-782e-18ce-4c851dd3c958,0,0,3,0,3,3
2eff1cf5-de56-0a89-d39a-765b4f32ee3f,0,0,4,0,4,4
2f156407-d40d-38a3-cb04-27f2e88438cf,0,2,0,2,2,4
2f2a944e-9598-7c13-861c-8b45449cc393,3,0,3,3,3,9
2f2ee10f-e469-390d-e66d-c970792ac9ba,3,5,0,0,5,8
2f3b6fa3-8086-daab-ce95-923b02591cd8,1,0,0,0,1,1
2f3ded1c-5fd1-019c-c408-d7c3f43965fb,1,0,1,0,1,2
2f5cafb7-9343-df2d-b716-138c6d53aa7d,0,0,3,0,3,3
2f777d06-364e-7505-85ad-0085e9ff2b59,4,2,0,0,5,6
2f7c215b-cdd1-c123-3940-0d15749d6780,0,0,3,0,3,3
2f914bf2-19ec-cc2a-3257-d951509dced4,0,0,1,1,1,2
2fad840d-f3a2-afe3-afa5-a31de5b5eb7b,1,0,2,0,2,3
2fbde77d-36b5-3e99-6280-eedb361508d6,0,4,5,6,6,15
2fcbb4ad-6516-2ab6-53b7-0bd5dbad070b,0,2,0,1,2,3
2ff615d5-e616-6ccf-6766-47ef1f199c96,0,0,1,0,1,1
301d16ea-44a0-c2aa-130e-d659ca145ed8,0,0,2,2,2,4
30422355-37c1-cf31-a78a-5383c6b6898e,1,0,1,0,1,2
30513036-0748-3e5d-de07-9a13e36d3aff,0,0,3,0,3,3
305462b9-27e0-6224-61d8-8c96f76ee0e5,0,0,1,0,1,1
306df780-de6b-6b0a-dae7-48e7eb2ac554,0,0,2,0,2,2
306f87fc-d31b-064c-ad93-9d43063463ab,1,0,0,0,1,1
308beebe-c9f6-088b-58d9-1a06ef676934,1,0,1,1,1,3
308f3f72-eb83-13fc-01b5-d18dd7ed452d,3,0,3,0,3,6
30a0db3b-1aa3-3e66-21e9-94ca2b451a0d,0,0,3,0,3,3
30a8d15d-587c-8942-a6aa-1a09938f13f3,3,0,3,0,3,6
30b5ae5a-44e3-9a97-f7fa-1f41c6921761,1,0,0,0,1,1
30cceb88-cb82-dcd2-d930-1250a97cba3e,3,2,0,0,3,5
30d1045b-679e-62a3-d774-c7a8e8a75379,0,0,2,0,2,2
310cfe77-ef11-26a0-8dcb-ba542da67f0b,0,0,3,0,3,3
3111c248-5442-c3c8-23bf-b50e29a87a99,3,0,3,0,3,6
3123b909-2d0f-d469-8788-5c93a5d2a2cb,1,0,0,0,1,1
31727e5f-3562-378e-7006-24fe719b11b4,0,3,5,3,5,11
31828a9c-39a0-9854-9fe2-2f9b82d19913,6,0,0,0,6,6
3196383e-bfcf-3610-5772-11a99bde454c,6,0,5,5,6,16
31b6775d-32b1-d35d-3319-8c595c6c2c68,3,3,0,0,3,6
31bcd562-fa0b-4f23-09b7-9ac56e8c055c,1,0,1,1,1,3
31e918c7-206a-5a29-8696-294a9d93b739,1,0,0,0,1,1
31ea6bbc-1137-274f-aada-6f9d76f4581d,4,0,1,3,5,8
31ebce66-81a4-803a-8cb2-6ae5fd1c6711,0,1,0,0,1,1
31ec0d5c-46f7-5901-f106-41b30e491523,1,0,0,0,1,1
31ecec69-956c-a546-6cb9-386a5bebdf14,0,0,2,0,2,2
3208b772-b924-2d0b-10bf-86e211bcb257,0,2,0,0,2,2
3210b102-cb63-8517-7908-cab2e425cdc5,2,0,2,0,2,4
3237bdf3-4b87-8bcb-94d2-0dc68dc8051b,1,0,0,0,1,1
323ae3d4-55d4-618c-08be-f2e504cee814,2,0,2,0,2,4
32d791b4-9e85-5f29-ea32-7f3426e9323f,6,0,0,0,6,6
32dca57d-6c41-8ac3-690e-87e2627cce68,0,0,3,0,3,3
32e11a09-c2fd-1694-2706-bfe1f114d21b,0,0,1,2,2,3
32ebfb2a-dd50-c3f2-d766-50566882f6c0,0,0,3,0,3,3
32fe864e-ee8e-be52-da26-d0b299486582,0,0,3,3,3,6
331132a2-919b-e5eb-44f4-f58afbd3fc1b,0,0,4,0,4,4
332192ba-54ce-cbb7-b0c7-3e8f8328cf90,0,0,3,0,3,3
33225d53-e91d-862b-afb0-710b0c2d818b,1,0,1,1,1,3
332aab71-4001-f373-63dc-4bedbb6f2c66,3,0,3,0,3,6
3334eb7e-d25b-9b02-c237-c0104dcece03,0,3,5,3,5,11
3337a8a8-10fe-648c-b515-9cb5f787560b,2,0,2,2,2,6
33456c72-e10c-3c76-626f-5b923cca423b,0,2,0,0,2,2
3362d1fe-98af-6708-91f0-ac58116fd2bd,0,0,3,0,3,3
3397cc66-8529-2ae2-4da8-f87858b6cbfb,0,1,1,0,1,2
33cfcb2a-d479-4923-e46c-8d48c81d3709,3,0,3,0,3,6
33df8c59-e4ba-09cb-1882-57107241391f,0,0,2,0,2,2
34118c1c-282e-c723-5e19-520f14255dc5,0,0,2,0,2,2
34174094-515a-487a-d8d9-a3d1128c3164,3,0,3,0,3,6
341caebf-18d1-8533-34d8-a9142e1cbbfa,6,0,0,5,7,11
341db25d-1cfb-eb01-8303-070a169d0c56,0,0,3,0,3,3
341ecf77-3861-0235-61e0-7b1b8d316d0e,0,2,0,0,2,2
3437b8c8-24ee-9798-2cda-3425fd4c787d,1,0,0,0,1,1
348caf34-d339-f1dd-4193-4b35e2572425,0,0,3,0,3,3
34944473-c432-62c0-b941-7c153fb11372,0,3,4,5,6,12
34ab978e-f329-3b39-cbad-f731841329bf,0,0,3,0,3,3
34f761fb-4f59-2a0a-b720-615a134046db,0,0,3,0,3,3
34f80dd9-ec7c-b938-d667-5d9dd0895deb,3,0,3,0,3,6
350718b4-a35f-daad-f613-0b10ce780688,0,0,3,0,3,3
3508dea6-def1-ff06-e2fd-ade00713e682,0,0,1,0,1,1
352a8b56-d224-873e-777e-42a2119f3488,0,0,3,0,3,3
3544706c-ce2f-9ce2-0e16-d3681c46bccf,2,0,2,2,2,6
354bc5da-2c78-2e4a-ba21-4cf28c2d301e,1,0,1,1,1,3
3574b44a-5ca8-a8b6-83cd-f6fc1aef2b57,3,0,3,0,3,6
35770d0d-05df-00c4-a6f5-56432fa75475,2,0,2,0,2,4
359d9492-6878-f959-b614-52033def9a33,3,0,3,3,3,9
35a6eacd-cfa3-1ae3-ca3e-2227479c66d7,0,0,3,0,3,3
35b6e1e3-9871-4765-96ac-476b38c4fcc0,2,0,2,0,2,4
35b6e218-8150-0e8b-3866-fb69ebfd2ac7,0,2,0,2,3,4
35e72cdc-270f-8fb2-2b6c-9e8160763c8b,3,0,3,0,3,6
36434357-d23c-4141-4177-f39e3dce178c,0,0,2,0,2,2
364ce185-babc-ec80-8ac2-e80241efe791,0,0,3,0,3,3
3663e3cd-1e48-bacf-e407-516684bb2997,3,0,3,0,3,6
3699fde2-d69e-3bfa-8a1d-4f039acb675a,2,0,2,0,2,4
369ac4a6-84b7-f66c-d74e-cf94950034ec,1,1,0,0,1,2
369fb403-3ab5-d0c1-1da0-bfe478813b6b,0,2,0,0,2,2
36ae3871-3dee-1d67-c259-461ec5938648,0,0,3,0,3,3
36c3079e-e437-cdee-bef5-b489e53077ab,1,0,1,0,1,2
36c9a60c-a5ad-47a2-2054-76046f145f3e,0,0,1,0,1,1
36dcfee5-f159-3017-87fb-5b4086f4d322,1,0,0,0,1,1
3709fa79-4e01-c3e6-9455-ca4c5ac4d3db,0,0,3,0,3,3
3746db65-4fd8-b192-de96-245d88434179,0,0,1,0,1,1
379837da-a19a-17c1-829c-cf765c557ac3,1,0,0,0,1,1
37cd1027-421b-341a-dbfe-4420dedc02f6,0,0,3,0,3,3
381a315d-7d19-6409-3334-32f5da8abd86,0,0,4,0,4,4
381aa96c-0f58-8d17-d840-8b3bc749966d,2,0,2,0,2,4
385a898e-3a5a-aeda-6d41-3285ba39a3f1,0,0,2,0,2,2
385f01f2-9bc9-1143-d09a-fe8ed1c5f4a1,0,2,0,0,2,2
388047de-1440-f767-f258-d28c4a0a0187,0,0,1,0,1,1
38815770-7751-9dc6-ece1-c6990836b814,2,0,2,0,2,4
3884d65c-9454-70cc-7612-61f465a44029,0,0,2,2,2,4
38910001-0bd9-fef3-7d19-ef03a768543f,1,0,0,0,1,1
38bcfa7f-703c-090c-73ba-0b0ec42307bf,2,0,1,2,2,5
38c0a673-1d7e-5158-444d-f521e573423b,3,0,3,0,3,6
38e5ec19-d2e2-d5d3-c3d5-5dcd8a181c63,2,0,2,0,2,4
39458fd0-62ab-15f6-0765-c6e4f43315cc,0,0,3,0,3,3
39927b71-25ef-9de7-f74f-2b882391486c,0,0,1,0,1,1
39934718-163c-40ce-676b-354600998ae4,2,0,2,0,2,4
39c1c876-772c-227c-4120-8a2e4653dd6d,0,0,3,0,3,3
39cbb41b-2869-3f6a-16cd-11a72656eeb0,0,0,2,0,2,2
39d35831-abb2-c858-3cb8-fd9ebde218dd,0,0,3,3,3,6
39ee37a5-a8ca-1036-51f6-90762eb55f30,2,0,2,0,2,4
3a0475f1-7707-1baa-d8dd-850f4dd10267,0,0,1,0,1,1
3a0e2d9d-0eaa-1bb8-4391-daa72141db2e,0,0,1,0,1,1
3a4c17d9-6c96-fe62-8716-b6a33948fafd,0,0,0,2,2,2
3a78d52d-e0ee-26f7-cf34-4675436e7674,2,0,2,0,2,4
3a7a0c71-4fba-85ae-07cd-a19cdab9f5dc,2,0,0,0,2,2
3a9b322a-8408-5a06-2a22-180b981fd568,0,0,2,0,2,2
3ad081c0-3cad-4406-47f7-b521206be120,0,1,0,0,1,1
3ad12811-717a-4aa4-1bbe-4e50752ed3ee,1,0,1,0,1,2
3ad3d115-7130-1687-3415-aa07a08d66aa,0,0,3,0,3,3
3b0021bf-c438-70b3-a839-808be87e6719,0,0,3,0,3,3
3b080b17-354e-b11c-f7be-4ff82dda8e69,3,0,3,0,3,6
3b1fa7a8-9495-bcee-6549-7ecd5f17ea19,2,0,2,2,2,6
3b6e6cbe-304c-9d66-a252-d2660a771117,0,0,3,0,3,3
3b8be865-406d-be41-a74c-c228ba2ec37b,0,0,3,0,3,3
3bcb0910-3e6a-8364-8d96-758a923f87de,1,0,0,0,1,1
3be47712-0f3e-e791-a7c7-b3d5acbb3cbd,0,5,0,0,5,5
3c1238dd-4bf7-b71c-6e30-3017f222d178,2,0,2,0,2,4
3c12bc8a-8e56-02bc-cafe-0cfa227ff3d2,0,0,0,1,1,1
3c294738-1135-db15-7d6e-0e30191ddb0c,0,0,1,0,1,1
3c4801a9-c509-5519-7dd3-42f6834059fb,0,0,1,0,1,1
3c528791-0cf8-4298-657e-e7c5bbdd9972,0,2,2,2,2,6
3c5c83da-5cd9-3a1b-6d15-7dc4c8ccfe0d,2,0,2,0,2,4
3c6fa83c-9d46-8489-bca1-42ed0620e703,1,0,1,0,1,2
3cb6b07d-cc9c-76db-09f0-19d507383e39,2,0,0,0,2,2
3ccd1df4-292a-d4f1-fc98-820e5f8ac11b,1,0,0,0,1,1
3cdd579b-1822-36f7-6cec-d3fe0a39b378,0,0,0,1,1,1
3ce3b875-08d1-de6b-6b20-62479bcc566a,3,0,3,3,3,9
3cec2d36-e813-b8aa-36b1-440721d7ebed,3,0,3,0,3,6
3ceec4b4-d2bf-55d7-2af6-38329d8051bf,4,0,0,0,4,4
3d097b7b-f515-bac8-ff30-a1f80a0b45ad,1,0,0,0,1,1
3d0e2881-31a4-4736-0c8e-4f49a14486e4,0,0,3,0,3,3
3d2c1537-b6b3-3591-61de-de55b656fa0b,1,0,0,0,1,1
3d354412-7b24-9d73-9fe1-e42ffe0ae183,1,0,0,0,1,1
3d433550-fae9-cbf1-4ed7-bd89562c8a4c,0,0,3,0,3,3
3d5f74a2-7a64-3c0f-605a-9882e5479348,3,0,0,0,3,3
3d7649f8-74c8-2023-f5dd-d338d4fa51e3,0,2,0,0,2,2
3d93529b-2f5e-c20d-9340-9a53fbdb76d7,0,0,1,0,1,1
3da1a289-365d-bec4-6d73-91ef1b603958,1,0,0,0,1,1
3db7f1b5-1f0b-4a49-b643-5a6dd91d361a,2,0,2,0,2,4
3dd9dcac-7658-fd6b-2143-c4183ff530df,3,0,2,2,5,7
3df2f724-1ee4-856f-7f49-e98f13cc9bbc,1,0,1,0,2,2
3e1c9602-2e38-100e-3b25-52ec8714ec94,1,0,1,0,1,2
3e22d8d3-a349-0317-3d64-c9c344cbc1d6,1,0,0,0,1,1
3e3ee3cf-5009-0ec7-9cb1-dba598640322,2,0,2,0,2,4
3e616485-598b-024a-2523-f4a2bafa3f02,5,0,5,0,7,10
3e6b068b-dac2-e8c5-2403-f61190df78c4,1,0,0,0,1,1
3e901991-5b43-10da-2d07-4976ae3b7b29,0,0,2,0,2,2
3ef21cef-92e0-baf6-d6b9-f16607a0a30b,0,0,1,0,1,1
3f0ad501-2d2b-44ae-0969-c0b3cb18cc24,0,2,0,0,2,2
3f10c587-e5d6-1950-c3df-e81694b96383,2,0,2,0,2,4
3f2d87ac-72f6-3b61-ed61-9f01e8f441a6,2,1,0,0,2,3
3f33b726-416a-d82b-14ca-cabc201f965b,0,0,0,1,1,1
3f3c8a29-ab77-e939-8afb-a2595e2bdba2,0,0,2,2,2,4
3f4fa368-3a41-a1c7-dcf6-f7e40bbd3132,1,1,1,0,1,3
3f76787f-5a8b-a49f-924c-b3fff90fb578,0,0,1,0,1,1
3f7beb4f-6912-1536-5ddb-2c57ab1be77e,3,0,3,0,3,6
3f8801f4-d2ec-c3eb-9cef-2b7a8d4a89c5,0,0,1,0,1,1
3fbad2ac-3703-272f-86d8-e383e6c1d4b6,0,0,3,0,3,3
3fd6a7f8-c784-41e4-1ac7-cff12299b836,3,0,3,0,3,6
3fe23744-7b5e-6109-0462-0bcef0eb3edc,0,0,3,0,3,3
3fe9771f-fd3f-da65-9a59-5bfe72513868,0,0,0,2,2,2
3ff85f67-b578-edb5-0af3-fa6b13661065,0,0,3,0,3,3
401a8865-3b9e-8f9e-a430-aedc7bbad68a,3,5,0,0,5,8
402ad128-ce6f-105a-3c5f-632ff898277e,1,0,0,0,1,1
40304f29-ab0c-50a2-1f2d-6daa3883d2c4,3,0,3,3,3,9
40918dba-0af8-5010-dbb8-eb515795e8da,0,0,2,0,2,2
40c14830-a311-b98c-95b6-5a62490fd8de,0,0,2,0,2,2
40c8d59a-089a-7dfb-ac38-d83411016323,0,0,1,0,1,1
40dc925a-91dd-c8d8-256f-63c26e3f2d91,2,2,0,0,2,4
40e6267f-ff3f-5b4d-a62e-4fd95c97117e,1,0,1,1,1,3
4108fe5d-ffe2-d7c6-c8dc-e8e435d9c601,1,0,0,0,1,1
410c15c3-f71f-ed86-819d-732f5855e162,3,5,0,0,5,8
411e15f7-554f-aa7c-0dd4-585cf4b319fc,2,0,0,0,2,2
412f24ab-5928-1b6f-4eaf-e33396580117,2,0,2,2,2,6
413e02bd-776e-5bc9-7a34-0550202c0ed3,0,0,3,0,3,3
